hour	min	Weekday	Lat	Lon
17	47	3	40.3283	-74.0125
17	47	3	40.7389	-74.0092
17	47	3	40.7459	-73.9823
17	48	3	40.6952	-74.1788
17	49	3	40.7505	-73.9858
17	50	3	40.6803	-73.9803
17	50	3	40.7223	-74.0111
17	51	3	40.7597	-73.8956
17	51	3	40.6464	-73.7895
17	51	3	40.7154	-74.0132
17	52	3	40.7472	-73.9796
17	52	3	40.7399	-73.9985
17	54	3	40.7661	-73.9949
17	55	3	40.7203	-74.0109
17	55	3	40.7169	-74.0087
17	55	3	40.7937	-73.9191
17	56	3	40.6962	-73.9968
17	56	3	40.7947	-73.9405
17	57	3	40.7535	-73.9798
17	58	3	40.7253	-74.0099
17	58	3	40.7487	-73.9951
17	58	3	40.7661	-73.9607
17	58	3	40.7729	-73.9181
17	59	3	40.7528	-73.9743
17	59	3	40.7357	-73.9929
18	00	3	40.7057	-74.0069
18	01	3	40.7983	-73.9722
18	01	3	40.7229	-74.0096
18	01	3	40.7229	-74.0096
18	02	3	40.7406	-73.9903
18	03	3	40.7708	-73.9918
18	03	3	40.7482	-74.0056
18	05	3	40.7631	-73.9807
18	07	3	40.7408	-73.9874
18	07	3	40.7316	-73.9916
18	07	3	40.7577	-73.9822
18	08	3	40.7034	-74.0135
18	08	3	40.7334	-73.988
18	09	3	40.7214	-74.0017
18	10	3	40.7423	-73.9818
18	10	3	40.6832	-73.9955
18	11	3	40.7536	-73.9884
18	11	3	40.7624	-73.9897
18	12	3	40.7381	-74.0082
18	12	3	40.9905	-73.8029
18	13	3	40.7035	-73.9846
18	13	3	40.6828	-73.9777
18	14	3	40.723	-73.9974
18	15	3	40.7076	-74.0099
18	15	3	40.7137	-74.0091
18	15	3	40.7344	-74.0021
18	15	3	40.7578	-73.9737
18	16	3	40.7778	-73.9834
18	16	3	40.7475	-74.0366
18	16	3	40.7478	-73.9831
18	17	3	40.7302	-73.9978
18	17	3	40.5933	-73.9607
18	18	3	40.705	-74.0068
18	18	3	40.7908	-73.9782
18	19	3	40.6871	-73.9569
18	20	3	40.7411	-74.0286
18	22	3	40.7582	-73.975
18	22	3	40.7704	-73.9481
18	24	3	40.6801	-74.0106
18	24	3	40.753	-73.9835
18	25	3	40.774	-73.8727
18	26	3	40.7141	-74.0151
18	27	3	40.7433	-73.9567
18	28	3	40.7647	-73.9717
18	28	3	40.7563	-73.9713
18	29	3	40.7622	-73.9745
18	29	3	40.7841	-73.9704
18	30	3	40.7475	-73.9847
18	30	3	40.7422	-74.0046
18	30	3	40.7692	-73.9824
18	30	3	40.8031	-73.9682
18	32	3	40.7687	-73.9582
18	32	3	40.724	-74.0043
18	32	3	40.7263	-74.0093
18	32	3	40.7651	-73.9889
18	32	3	40.7474	-73.9849
18	32	3	40.7544	-73.996
18	33	3	40.7406	-74.0066
18	33	3	40.7609	-73.9993
18	33	3	40.6917	-74.1771
18	34	3	40.7419	-73.9905
18	35	3	40.774	-73.8717
18	35	3	40.612	-73.9785
18	36	3	40.7076	-74.0081
18	38	3	40.7376	-73.9858
18	38	3	40.7177	-74.0089
18	38	3	40.7267	-74.0089
18	40	3	40.755	-73.9707
18	42	3	40.7585	-73.9891
18	42	3	40.71	-73.9668
18	43	3	40.7696	-73.9282
18	44	3	40.7838	-73.9717
18	44	3	40.7617	-74
18	45	3	40.7203	-74.0119
18	45	3	40.7478	-73.981
18	47	3	40.7322	-74.0016
18	47	3	40.7555	-73.9957
18	49	3	40.6949	-73.9833
18	49	3	40.7228	-73.9833
18	49	3	40.7225	-73.9071
18	49	3	40.7626	-74.0011
18	54	3	40.1586	-74.0241
18	54	3	40.7565	-73.9739
18	55	3	40.76	-73.9721
18	55	3	40.726	-73.9897
18	55	3	40.758	-73.8256
18	55	3	40.7166	-73.9931
18	55	3	40.7352	-73.9935
18	56	3	40.7226	-73.9941
18	57	3	40.7802	-73.9595
18	57	3	40.7874	-73.9715
18	58	3	40.775	-73.9593
18	59	3	40.6925	-73.991
19	00	3	40.7602	-73.9836
19	03	3	40.7432	-73.9902
19	04	3	40.7495	-73.9932
19	04	3	40.7809	-73.9551
19	04	3	40.7425	-73.9943
19	05	3	40.7437	-74.0063
19	05	3	40.7671	-73.922
19	05	3	40.749	-73.9928
19	05	3	40.7404	-74.0079
19	05	3	40.7498	-74.006
19	07	3	40.7365	-73.9868
19	08	3	40.6777	-73.9975
19	09	3	40.7584	-73.9703
19	10	3	40.7151	-74.0134
19	11	3	40.7611	-73.9742
19	11	3	40.7606	-73.9909
19	11	3	40.7795	-73.9447
19	11	3	40.7166	-73.9929
19	12	3	40.7201	-74.0124
19	14	3	40.7762	-73.9795
19	14	3	40.7502	-73.9835
19	14	3	40.7724	-73.9509
19	15	3	40.7382	-74.0085
19	15	3	40.6908	-74.1774
19	16	3	40.7659	-73.9831
19	17	3	40.675	-74.0166
19	18	3	40.7712	-73.866
19	19	3	40.7525	-73.9731
19	21	3	40.7345	-73.9982
19	22	3	40.6999	-73.9918
19	23	3	40.7572	-73.9756
19	27	3	40.7789	-73.9776
19	29	3	40.7105	-74.0058
19	30	3	40.7172	-74.0096
19	31	3	40.7719	-73.9903
19	31	3	40.7314	-73.9887
19	32	3	40.7077	-74.006
19	33	3	40.7404	-73.9818
19	35	3	40.775	-73.9614
19	36	3	40.6417	-73.7882
19	37	3	40.7411	-73.9926
19	37	3	40.7622	-73.9254
19	38	3	40.7349	-73.9932
19	38	3	40.7413	-73.9962
19	39	3	40.7286	-73.9954
19	40	3	40.7384	-73.9854
19	40	3	40.7309	-73.993
19	42	3	40.7806	-73.9503
19	42	3	40.7801	-73.9545
19	42	3	40.774	-73.8727
19	43	3	40.6812	-73.9927
19	43	3	40.7078	-74.0035
19	44	3	40.7241	-73.9965
19	45	3	40.7589	-73.9749
19	46	3	40.7429	-73.993
19	46	3	40.7653	-73.9766
19	47	3	40.7502	-73.9951
19	47	3	40.7394	-73.9994
19	47	3	40.8026	-73.9565
19	47	3	40.7472	-73.9824
19	48	3	40.7453	-73.9047
19	49	3	40.7562	-73.9713
19	49	3	40.7486	-74.006
19	50	3	40.7682	-73.8621
19	50	3	40.7634	-73.9722
19	51	3	40.7334	-74.0083
19	52	3	40.7327	-73.9983
19	52	3	40.7582	-73.9752
19	52	3	40.7741	-73.8723
19	53	3	40.7207	-73.7972
19	55	3	40.7866	-73.942
19	55	3	40.7441	-74.0033
19	56	3	40.7249	-73.9453
19	56	3	40.753	-74.0039
19	56	3	40.753	-74.0039
19	57	3	40.7208	-74.1584
19	57	3	40.7711	-73.9638
19	57	3	40.76	-73.9648
19	59	3	40.7742	-73.8728
19	59	3	40.7486	-74.0082
20	01	3	40.7498	-73.9924
20	03	3	40.7313	-73.9993
20	03	3	40.7432	-73.9844
20	03	3	40.745	-73.9771
20	06	3	40.7107	-74.0117
20	09	3	40.7571	-73.9769
20	10	3	40.7447	-73.9914
20	10	3	40.7367	-73.9047
20	11	3	40.758	-73.9658
20	12	3	40.756	-73.9768
20	14	3	40.7418	-73.9798
20	14	3	40.7172	-73.9935
20	14	3	40.704	-73.9877
20	17	3	40.7741	-73.8723
20	17	3	40.7423	-73.9829
20	18	3	40.7578	-73.8444
20	18	3	40.7395	-73.9936
20	19	3	40.6902	-73.9922
20	19	3	40.7456	-73.9908
20	20	3	40.7657	-73.9548
20	21	3	40.094	-74.0555
20	21	3	40.8028	-73.9447
20	22	3	40.7309	-74.0102
20	22	3	40.7579	-73.9718
20	23	3	40.7738	-73.8736
20	23	3	40.7164	-74.0078
20	24	3	40.7037	-73.7996
20	25	3	40.7107	-73.96
20	26	3	40.7444	-73.9749
20	28	3	40.7562	-73.8436
20	28	3	40.7442	-73.984
20	28	3	40.7301	-74.002
20	28	3	40.7306	-73.9861
20	29	3	40.7176	-73.9905
20	29	3	40.7194	-73.9893
20	29	3	40.742	-73.9963
20	30	3	40.7353	-73.9748
20	31	3	40.7349	-74.0098
20	31	3	40.7219	-73.9579
20	34	3	40.7265	-74.0057
20	36	3	40.8663	-73.9282
20	36	3	40.7507	-73.9908
20	39	3	40.7167	-74.0145
20	40	3	40.7557	-73.9877
20	41	3	40.7588	-73.985
20	41	3	40.7412	-73.9879
20	43	3	40.7393	-74.0342
20	44	3	40.7209	-74.0042
20	45	3	40.7396	-74.0422
20	45	3	40.7396	-74.0422
20	45	3	40.73	-73.9898
20	45	3	40.7971	-73.9702
20	45	3	40.7495	-73.9835
20	46	3	40.7491	-73.9761
20	46	3	40.7822	-73.9808
20	47	3	40.764	-73.9687
20	47	3	40.7563	-73.964
20	48	3	40.7279	-73.7939
20	49	3	40.7739	-73.8715
20	49	3	40.7232	-73.9949
20	49	3	40.743	-74.008
20	50	3	40.7751	-73.9887
20	53	3	40.7624	-73.9882
20	53	3	40.7306	-74.0041
20	54	3	40.721	-73.9749
20	55	3	40.7552	-74.0025
20	56	3	40.725	-73.9983
20	57	3	40.7191	-73.9765
20	58	3	40.7318	-74.0041
20	58	3	40.7715	-73.9904
20	58	3	40.7332	-74.0021
20	59	3	40.7546	-73.9725
21	00	3	40.7227	-73.5935
21	01	3	40.7724	-73.982
21	01	3	40.7739	-73.8715
21	02	3	40.7222	-73.9934
21	06	3	40.7084	-73.9506
21	06	3	40.7195	-74.0455
21	07	3	40.6915	-74.1772
21	08	3	40.7841	-74.39
21	08	3	40.7625	-73.9964
21	08	3	40.7206	-74.0104
21	09	3	40.7412	-73.9876
21	09	3	40.7405	-74.0056
21	10	3	40.7662	-73.966
21	10	3	40.7182	-74.0106
21	10	3	40.7384	-74.0294
21	10	3	40.7076	-73.9669
21	11	3	40.7342	-74.0081
21	11	3	40.7205	-73.5881
21	13	3	40.766	-73.9796
21	13	3	40.848	-74.1751
21	14	3	40.7409	-73.9883
21	14	3	40.7791	-73.9478
21	14	3	40.7324	-73.9743
21	14	3	40.7195	-74.0029
21	17	3	40.7672	-73.9672
21	17	3	40.7305	-74.0044
21	18	3	40.7063	-74.0092
21	18	3	40.7413	-73.9916
21	20	3	40.7237	-74.0106
21	20	3	40.7986	-73.9653
21	21	3	40.7646	-73.9825
21	23	3	40.7579	-73.9896
21	25	3	40.7624	-73.9261
21	26	3	40.7237	-74.0108
21	27	3	40.752	-73.9809
21	28	3	40.7208	-73.5882
21	29	3	40.734	-73.9998
21	30	3	40.7393	-73.9849
21	30	3	40.7612	-73.9785
21	31	3	40.7407	-74.0049
21	34	3	40.7828	-73.9837
21	34	3	40.7141	-73.9896
21	36	3	40.7525	-74.0272
21	36	3	40.7525	-74.0272
21	36	3	40.755	-73.9874
21	36	3	40.7434	-73.984
21	36	3	40.6848	-73.963
21	36	3	40.712	-74.0402
21	36	3	40.7215	-73.9935
21	37	3	40.8609	-74.2881
21	37	3	40.7253	-73.9921
21	37	3	40.7676	-73.981
21	38	3	40.7183	-74.0053
21	38	3	40.8084	-73.9451
21	39	3	40.7263	-74.002
21	39	3	40.7608	-73.9869
21	40	3	40.7226	-73.997
21	40	3	40.7397	-73.9796
21	41	3	40.7567	-73.9823
21	42	3	40.8582	-74.3112
21	43	3	40.7641	-73.967
21	44	3	40.7742	-73.8728
21	44	3	40.7201	-74.0103
21	44	3	40.7418	-73.9852
21	45	3	40.7661	-73.9914
21	45	3	40.7409	-74.002
21	46	3	40.7439	-74.0308
21	46	3	40.7439	-74.0308
21	47	3	40.7169	-74.0018
21	47	3	40.7447	-73.989
21	47	3	40.7518	-73.9928
21	47	3	40.7583	-73.9899
21	48	3	40.7738	-73.8711
21	49	3	40.8173	-73.895
21	49	3	40.6008	-73.5055
21	50	3	40.7654	-73.9643
21	50	3	40.7584	-73.9899
21	51	3	40.7493	-73.9955
21	51	3	40.7857	-74.0079
21	51	3	40.7277	-73.9911
21	51	3	40.7049	-73.9285
21	52	3	40.7377	-74.002
21	52	3	40.689	-74.179
21	53	3	40.7732	-73.8855
21	53	3	40.7394	-74.0069
21	55	3	40.7334	-74.0047
21	56	3	40.7157	-74.0113
21	56	3	40.7729	-73.9778
21	56	3	40.7516	-73.9681
21	56	3	40.7635	-73.9789
21	57	3	40.6929	-73.9322
21	58	3	40.7186	-73.9899
22	00	3	40.7645	-73.9839
22	01	3	40.7133	-74.0356
22	01	3	40.2159	-74.0086
22	01	3	40.7374	-73.984
22	02	3	40.7787	-73.6123
22	02	3	40.6992	-73.9206
22	03	3	40.7209	-73.9937
22	03	3	40.7443	-73.9758
22	04	3	40.7326	-73.9932
22	05	3	40.7167	-74.0124
22	05	3	40.7603	-73.9783
22	06	3	40.7723	-73.9885
22	06	3	40.6779	-73.7597
22	08	3	40.73	-73.9897
22	11	3	40.7688	-73.8673
22	11	3	40.729	-74.0025
22	11	3	40.7323	-74.0557
22	11	3	40.7327	-74.0044
22	12	3	40.7784	-73.977
22	13	3	40.7192	-74.0087
22	15	3	40.718	-74.0403
22	15	3	40.718	-74.0403
22	15	3	40.7361	-73.9872
22	16	3	40.6982	-73.9135
22	16	3	40.7186	-73.9485
22	16	3	40.7294	-74.0021
22	16	3	40.7814	-73.9796
22	18	3	40.6955	-74.1779
22	18	3	40.7244	-73.6757
22	19	3	40.6838	-74.1938
22	19	3	40.7445	-73.9907
22	20	3	40.8254	-74.349
22	21	3	40.7796	-73.9881
22	21	3	40.7249	-74.3126
22	23	3	40.746	-74.0039
22	24	3	40.7236	-73.9507
22	24	3	40.7154	-73.8215
22	25	3	40.7609	-73.9872
22	25	3	40.7751	-73.9538
22	27	3	40.7629	-73.9597
22	29	3	40.7869	-73.9502
22	29	3	40.725	-73.9807
22	29	3	40.769	-73.9817
22	30	3	40.7279	-74.0016
22	33	3	40.7525	-74
22	34	3	40.7284	-73.9995
22	34	3	40.7406	-73.9725
22	34	3	40.7345	-73.99
22	35	3	40.7305	-73.9804
22	37	3	40.742	-73.9971
22	38	3	40.7239	-73.997
22	38	3	40.7281	-73.9791
22	39	3	40.7627	-74.0011
22	40	3	40.73	-74.0007
22	40	3	40.7239	-74.0048
22	40	3	40.7176	-73.9995
22	42	3	40.8679	-73.9235
22	42	3	40.7338	-73.9898
22	43	3	40.8107	-73.9644
22	44	3	40.8105	-73.9644
22	44	3	40.7266	-73.9773
22	46	3	40.7172	-73.9553
22	46	3	40.7234	-74.0062
22	47	3	40.7773	-73.9028
22	48	3	40.7589	-73.9884
22	49	3	40.7407	-73.9917
22	49	3	40.739	-73.6533
22	50	3	40.7819	-73.948
22	50	3	40.7379	-74.0395
22	50	3	40.7379	-74.0395
22	51	3	40.8544	-73.9347
22	51	3	40.7368	-73.9737
22	51	3	40.7313	-73.9172
22	53	3	40.7293	-73.9877
22	53	3	40.7293	-73.992
22	53	3	40.7623	-73.9786
22	54	3	40.7197	-74.0009
22	54	3	40.2168	-74.0103
22	55	3	40.7619	-73.991
22	55	3	40.7446	-73.9756
22	56	3	40.7228	-74.0049
22	57	3	40.7377	-73.9808
22	58	3	40.7539	-73.9975
22	58	3	40.7576	-73.9735
22	58	3	40.7189	-74.0064
22	58	3	40.7447	-73.9755
22	59	3	40.7554	-73.9728
23	00	3	40.7405	-74.0062
23	00	3	40.7081	-74.0065
23	01	3	40.7445	-73.9851
23	02	3	40.7239	-74.0034
23	03	3	40.7097	-74.0064
23	03	3	40.715	-73.9966
23	06	3	40.7725	-73.9556
23	06	3	40.4435	-74.3686
23	06	3	40.7498	-73.9993
23	07	3	40.7617	-73.988
23	07	3	40.7506	-73.9874
23	08	3	40.7339	-74.0052
23	08	3	40.7531	-73.9783
23	08	3	40.7142	-73.9607
23	08	3	40.7377	-73.99
23	09	3	40.7744	-73.9798
23	11	3	40.8141	-73.8459
23	12	3	40.7401	-74.0058
23	12	3	40.7532	-74.0255
23	12	3	40.7532	-74.0255
23	13	3	40.7777	-73.9489
23	14	3	40.727	-73.9897
23	15	3	40.7608	-74.0029
23	16	3	40.7381	-73.9879
23	17	3	40.7768	-73.6308
23	17	3	40.7241	-73.9963
23	19	3	40.7188	-74.0105
23	21	3	40.7326	-73.9817
23	21	3	40.6842	-73.9993
23	22	3	40.695	-74.1782
23	22	3	40.7355	-74.0032
23	27	3	40.7506	-73.9744
23	29	3	40.7386	-73.9915
23	29	3	40.745	-73.9758
23	29	3	40.7497	-73.9916
23	30	3	40.739	-74.0011
23	33	3	40.7559	-73.9826
23	33	3	40.7352	-74.0068
23	34	3	40.732	-73.9842
23	34	3	40.7082	-74.0067
23	34	3	40.7685	-73.9823
23	35	3	40.7138	-74.0089
23	35	3	40.7279	-74.003
23	36	3	40.7433	-73.9798
23	36	3	40.7171	-73.9985
23	36	3	40.7376	-74.0064
23	38	3	40.8339	-73.8771
23	38	3	40.76	-74.0302
23	38	3	40.76	-74.0302
23	40	3	40.7195	-73.9998
23	40	3	40.7	-73.9305
23	45	3	40.7657	-73.9755
23	47	3	40.7943	-73.9763
23	50	3	40.6699	-73.9583
23	51	3	40.7495	-73.9818
23	52	3	40.7147	-73.9667
23	53	3	40.7274	-73.9921
23	55	3	40.7229	-73.9835
23	56	3	40.7775	-73.9461
23	57	3	40.7028	-73.8842
23	58	3	40.7313	-74.0014
0	01	6	40.7402	-74.0058
0	04	6	40.7439	-73.9836
0	04	6	40.7422	-74.0042
0	05	6	40.7459	-73.9919
0	09	6	40.6955	-74.1781
0	12	6	40.7596	-74.0031
0	12	6	40.7074	-73.9398
0	13	6	40.7438	-73.9837
0	15	6	40.7185	-73.9937
0	15	6	40.6727	-73.9833
0	15	6	40.7521	-74.0046
0	16	6	40.7351	-74.0018
0	21	6	40.7443	-73.9908
0	23	6	40.7003	-73.9452
0	24	6	40.7431	-74.0045
0	26	6	40.7014	-73.922
0	30	6	40.7592	-73.992
0	30	6	40.738	-74.0089
0	31	6	40.7002	-73.9292
0	32	6	40.7598	-73.979
0	34	6	40.7404	-74.0079
0	36	6	40.7136	-74.0115
0	39	6	40.7446	-74.0063
0	40	6	40.749	-74.2537
0	42	6	40.7234	-74.0073
0	43	6	40.9067	-74.1655
0	44	6	40.7481	-73.9964
0	45	6	40.7501	-74.0025
0	46	6	40.7419	-74.0041
0	48	6	40.764	-73.9987
0	50	6	40.7868	-73.9532
0	50	6	40.7145	-73.9915
0	51	6	40.7401	-74.0059
0	52	6	40.6877	-74.1814
0	53	6	40.7961	-74.4808
0	53	6	40.8993	-73.8798
0	54	6	40.7352	-74.0016
0	56	6	40.7135	-73.9562
0	58	6	40.756	-73.9871
0	59	6	40.7251	-73.9951
1	04	6	40.7402	-74.0034
1	07	6	40.7608	-73.9864
1	09	6	40.7167	-73.9854
1	09	6	40.7046	-74.0104
1	10	6	40.7169	-74.0322
1	10	6	40.7624	-73.9713
1	11	6	40.7392	-74.0096
1	14	6	40.7396	-74.0021
1	15	6	40.7179	-73.9896
1	15	6	40.7399	-74.0028
1	19	6	40.7396	-74.0064
1	19	6	40.7193	-73.9911
1	20	6	40.7216	-73.9977
1	22	6	40.7404	-74.0079
1	25	6	40.7191	-74.0053
1	28	6	40.7381	-74.0082
1	29	6	40.7378	-74.0001
1	32	6	40.7611	-74.0399
1	32	6	40.7611	-74.0399
1	33	6	40.7508	-73.9944
1	33	6	40.3481	-74.0745
1	37	6	40.7386	-74.0082
1	38	6	40.7217	-73.9945
1	47	6	40.7497	-74.0028
1	48	6	40.7176	-73.9635
1	48	6	40.742	-73.9872
1	50	6	40.8264	-74.1385
1	53	6	40.7339	-74.002
1	53	6	40.7257	-73.9828
1	54	6	40.7214	-74.0048
1	58	6	40.7448	-73.9915
2	00	6	40.7603	-73.9149
2	01	6	40.7423	-74.0043
2	05	6	40.75	-74.0025
2	06	6	40.7417	-74.0034
2	07	6	40.7222	-73.9952
2	20	6	40.7125	-73.9562
2	22	6	40.7189	-73.9895
2	23	6	40.7424	-74.0061
2	35	6	40.7622	-73.926
2	45	6	40.722	-73.9584
2	47	6	40.7412	-73.9784
2	48	6	40.7296	-73.9871
2	55	6	40.7753	-73.9116
3	00	6	40.7153	-74.0085
3	08	6	40.777	-73.9473
3	10	6	40.7402	-74.0349
3	13	6	40.7288	-73.9847
3	13	6	40.7218	-74.0046
3	22	6	40.7418	-74.0035
3	23	6	40.748	-73.9567
3	29	6	40.7419	-74.0035
3	37	6	40.7476	-74.0317
3	45	6	40.75	-74.0026
3	52	6	40.752	-74.0315
4	00	6	40.7576	-73.9737
4	11	6	40.7784	-73.9807
4	15	6	40.9572	-74.1256
4	18	6	40.7475	-73.9866
4	22	6	40.7337	-73.9955
4	28	6	40.7596	-73.9731
4	40	6	40.7724	-73.9592
4	41	6	40.7093	-74.0152
4	45	6	40.7574	-73.9692
4	54	6	40.7752	-73.9569
4	56	6	40.7749	-73.9911
4	59	6	40.9067	-74.242
5	01	6	40.7687	-73.8673
5	02	6	40.8311	-73.9059
5	05	6	40.6878	-74.1819
5	07	6	40.7653	-73.9714
5	08	6	40.6878	-74.1819
5	11	6	40.7876	-73.9767
5	17	6	40.7263	-73.9843
5	22	6	40.7371	-73.9849
5	40	6	40.75	-73.9843
5	45	6	40.6446	-73.7826
5	48	6	40.7942	-73.9663
5	54	6	40.6447	-73.7818
5	57	6	40.708	-74.0056
6	01	6	40.7768	-73.9491
6	04	6	40.7755	-73.9303
6	07	6	40.7801	-73.9549
6	10	6	40.7331	-74.0625
6	15	6	40.7948	-73.8473
6	15	6	40.8074	-73.9641
6	16	6	40.7115	-74.0039
6	21	6	40.7228	-73.9998
6	28	6	40.7604	-73.9866
6	40	6	40.733	-73.9868
6	45	6	40.746	-74.0052
6	46	6	40.75	-73.9959
6	47	6	40.718	-73.9979
6	49	6	40.7263	-74.0021
6	52	6	40.7279	-73.9837
6	52	6	40.7252	-74.0033
6	56	6	40.7551	-73.9817
7	00	6	40.7581	-73.9655
7	03	6	40.7196	-73.9979
7	03	6	40.7767	-73.9555
7	05	6	40.7272	-73.8469
7	06	6	40.6484	-73.7829
7	06	6	40.6756	-73.9978
7	11	6	40.9707	-73.8774
7	13	6	40.7705	-73.982
7	21	6	40.693	-73.993
7	30	6	40.7843	-73.95
7	33	6	40.6749	-73.9551
7	34	6	40.7319	-73.9916
7	37	6	40.6915	-74.1772
7	38	6	40.7509	-73.9984
7	40	6	40.7636	-73.9794
7	41	6	40.7882	-73.9757
7	43	6	40.7843	-73.9491
7	45	6	40.7352	-73.9936
7	47	6	40.7779	-73.9836
7	55	6	40.7255	-73.9923
7	57	6	40.7692	-73.9813
7	58	6	40.7278	-73.9962
8	00	6	40.7397	-74.0002
8	03	6	40.7249	-73.9982
8	05	6	40.6871	-73.9654
8	09	6	40.7339	-73.9776
8	13	6	40.7206	-73.997
8	15	6	40.76	-73.9783
8	15	6	40.7839	-73.9823
8	16	6	40.7453	-73.9909
8	16	6	40.72	-74.0109
8	17	6	40.7681	-73.9844
8	20	6	40.7129	-73.9521
8	21	6	40.7301	-73.9806
8	23	6	40.7648	-73.9756
8	24	6	40.7829	-73.9481
8	28	6	40.7367	-74.0046
8	29	6	40.7017	-73.9828
8	30	6	40.7343	-73.9892
8	31	6	40.7622	-73.9629
8	33	6	40.7719	-73.9652
8	34	6	40.7709	-73.8663
8	35	6	40.7331	-73.9757
8	37	6	40.7668	-73.9612
8	38	6	40.7665	-73.9643
8	38	6	40.7741	-73.8722
8	38	6	40.7312	-74.0316
8	38	6	40.7312	-74.0316
8	41	6	40.737	-74.0096
8	42	6	40.6856	-73.9673
8	44	6	40.759	-73.9946
8	44	6	40.7691	-73.9528
8	47	6	40.7217	-73.9873
8	50	6	40.7743	-73.9632
8	50	6	40.767	-73.9781
8	54	6	40.813	-74.1096
8	57	6	40.7759	-73.9624
8	59	6	40.7493	-73.9922
9	00	6	40.7841	-73.9763
9	00	6	40.7112	-73.9413
9	07	6	40.6775	-73.9871
9	08	6	40.7635	-73.9807
9	09	6	40.7947	-73.9663
9	10	6	40.7561	-73.9725
9	10	6	40.8662	-73.9282
9	10	6	40.7404	-73.984
9	12	6	40.8064	-73.9639
9	13	6	40.7412	-73.9957
9	15	6	40.6448	-73.782
9	15	6	40.7785	-73.9832
9	16	6	40.7402	-73.9948
9	17	6	40.7389	-74.0089
9	18	6	40.7579	-73.9892
9	18	6	40.7665	-73.9975
9	18	6	40.7864	-73.9775
9	24	6	40.7423	-74.0039
9	29	6	40.7235	-73.9848
9	29	6	40.765	-73.9785
9	38	6	40.7686	-73.8627
9	39	6	40.7739	-73.8713
9	44	6	40.7774	-73.9071
9	45	6	40.7829	-73.9738
9	45	6	40.8004	-73.9694
9	45	6	40.7785	-73.9833
9	46	6	40.7375	-73.993
9	50	6	40.7752	-73.9767
9	55	6	40.7748	-73.9652
9	56	6	40.7077	-74.0102
9	56	6	40.736	-73.9957
9	57	6	40.7376	-74.0033
10	00	6	40.7326	-74.0054
10	00	6	40.7603	-73.976
10	00	6	40.7628	-73.9949
10	03	6	40.7443	-73.9853
10	03	6	40.7462	-73.9887
10	05	6	40.6878	-73.9978
10	08	6	40.7481	-73.9798
10	09	6	40.7652	-73.963
10	10	6	40.7685	-73.8626
10	13	6	40.7371	-73.997
10	13	6	41.0642	-73.987
10	13	6	40.7785	-73.955
10	14	6	40.7275	-73.9905
10	25	6	40.7385	-73.9833
10	26	6	40.7435	-73.9727
10	27	6	40.7788	-73.9559
10	27	6	40.746	-73.9924
10	27	6	40.7259	-73.9775
10	28	6	40.7761	-73.9875
10	28	6	40.7684	-73.8625
10	29	6	40.7055	-74.0072
10	31	6	40.7141	-74.0345
10	31	6	40.7141	-74.0345
10	31	6	40.7769	-73.9777
10	36	6	40.7654	-73.9831
10	37	6	40.7214	-73.988
10	39	6	40.7434	-73.9744
10	42	6	40.7653	-73.962
10	42	6	40.7738	-73.8726
10	44	6	40.7208	-74.0019
10	46	6	40.7654	-73.9876
10	46	6	40.8073	-73.9642
10	48	6	40.7169	-74.0144
10	49	6	40.7773	-73.9752
10	53	6	40.7381	-73.9996
10	54	6	40.7559	-73.9717
10	55	6	40.7615	-73.9751
10	57	6	40.7485	-73.9827
10	58	6	40.7341	-74.0063
11	02	6	40.7399	-74.006
11	03	6	40.6868	-73.9266
11	05	6	40.7475	-73.7584
11	08	6	40.8852	-73.6289
11	10	6	40.7527	-73.9809
11	11	6	40.7502	-73.995
11	14	6	40.8102	-73.9636
11	16	6	40.7521	-73.9953
11	18	6	40.7646	-73.9959
11	18	6	40.7449	-73.9889
11	24	6	40.7141	-73.9929
11	24	6	40.7838	-73.9503
11	25	6	40.7349	-73.9858
11	26	6	40.7186	-74.0043
11	27	6	40.6739	-73.963
11	27	6	40.7739	-73.8726
11	27	6	40.7348	-73.9833
11	29	6	40.7691	-73.9812
11	30	6	40.756	-73.9964
11	35	6	40.7718	-73.9907
11	35	6	40.8066	-73.9664
11	35	6	40.7209	-73.9807
11	35	6	40.7444	-74.0004
11	36	6	40.7475	-73.9742
11	38	6	40.7421	-74.0007
11	39	6	40.7272	-73.9488
11	41	6	40.7164	-74.0012
11	41	6	40.7514	-73.9907
11	42	6	40.886	-73.7916
11	46	6	40.7057	-74.0104
11	48	6	40.7313	-73.9857
11	51	6	40.7675	-73.8817
11	51	6	40.7686	-73.8626
11	52	6	40.7783	-73.9522
11	54	6	40.7481	-73.9744
11	54	6	40.7456	-74.0055
11	55	6	40.7741	-73.8725
11	57	6	40.723	-73.9483
11	59	6	40.7455	-73.9963
11	59	6	40.8126	-74.0681
11	59	6	40.7667	-73.9608
12	00	6	40.8057	-73.9667
12	02	6	40.7387	-73.9853
12	07	6	40.7269	-74.002
12	08	6	40.7595	-73.9855
12	10	6	40.8014	-74.1282
12	11	6	40.785	-73.9486
12	12	6	40.7251	-73.9954
12	14	6	40.8646	-73.4489
12	14	6	40.7529	-73.9696
12	14	6	40.7751	-73.9538
12	15	6	40.7243	-73.9787
12	18	6	40.7091	-73.9552
12	20	6	40.7388	-73.8775
12	22	6	40.7485	-73.9871
12	25	6	40.6697	-73.9622
